enq_qdepth1,deq_timedelta1,deq_qdepth1, enq_qdepth2, deq_timedelta2, deq_qdepth2,enq_qdepth3,deq_timedelta3,deq_qdepth3,Buffer,ReportedBitrate,FPS,CalcBitrate,q_size
0.0,556.0,1.0,0.0,47.0,0.0,0.0,29.0,0.0,59.03,3312.0,30.0,333454.0,0.0
8.0,2237.0,3.0,0.0,27.0,0.0,0.0,61.0,0.0,61.176,3312.0,30.0,334729.0,0.0
1.0,930.0,3.0,0.0,56.0,0.0,0.0,66.0,0.0,59.06,3312.0,30.0,335902.0,0.0
4.0,3652.0,9.0,0.0,59.0,0.0,0.0,50.0,0.0,61.005,3312.0,30.0,337163.0,0.0
2.0,1252.0,2.0,0.0,58.0,0.0,0.0,76.0,0.0,60.13,3312.0,30.0,337789.0,0.0
3.0,1240.0,2.0,0.0,57.0,0.0,0.0,72.0,0.0,58.011,3312.0,30.0,339043.0,0.0
2.0,1032.0,1.0,0.0,54.0,0.0,0.0,62.0,0.0,61.05,3312.0,30.0,339579.0,0.0
12.0,747.0,2.0,0.0,52.0,0.0,0.0,67.0,0.0,60.146,3312.0,30.0,340142.0,0.0
1.0,3520.0,0.0,0.0,51.0,0.0,0.0,38.0,0.0,59.087,3312.0,30.0,340766.0,0.0
6.0,2747.0,9.0,0.0,46.0,0.0,0.0,51.0,0.0,58.023,3312.0,30.0,341372.0,0.0
4.0,650.0,3.0,0.0,55.0,0.0,0.0,47.0,0.0,61.065,3312.0,30.0,341905.0,0.0
1.0,1252.0,5.0,0.0,36.0,0.0,0.0,56.0,0.0,60.161,3312.0,30.0,342465.0,0.0
15.0,2792.0,11.0,0.0,55.0,0.0,0.0,96.0,0.0,59.099,3312.0,30.0,343119.0,0.0
3.0,4131.0,11.0,0.0,44.0,0.0,0.0,40.0,0.0,61.104,3312.0,30.0,344429.0,0.0
0.0,1834.0,2.0,0.0,102.0,0.0,0.0,48.0,0.0,57.251,3312.0,30.0,347200.0,0.0
0.0,850.0,1.0,0.0,53.0,0.0,0.0,46.0,0.0,59.136,3312.0,30.0,348568.0,0.0
3.0,2817.0,0.0,0.0,40.0,0.0,0.0,24.0,0.0,58.079,3312.0,30.0,349357.0,0.0
8.0,2135.0,0.0,0.0,100.0,0.0,0.0,30.0,0.0,57.023,3312.0,30.0,349870.0,0.0
2.0,2567.0,0.0,0.0,50.0,0.0,0.0,45.0,0.0,59.161,3312.0,30.0,351029.0,0.0
0.0,1523.0,8.0,0.0,107.0,0.0,0.0,98.0,0.0,58.098,3312.0,30.0,351643.0,0.0
0.0,3771.0,6.0,0.0,47.0,0.0,0.0,78.0,0.0,57.04,3312.0,30.0,352160.0,0.0
5.0,2889.0,5.0,0.0,52.0,0.0,0.0,76.0,0.0,56.244,3312.0,30.0,352737.0,0.0
17.0,2334.0,1.0,0.0,54.0,0.0,0.0,68.0,0.0,58.1,3312.0,30.0,354074.0,0.0
3.0,3524.0,13.0,0.0,57.0,0.0,0.0,46.0,0.0,57.035,3312.0,30.0,354673.0,0.0
10.0,4014.0,9.0,0.0,68.0,0.0,0.0,43.0,0.0,56.241,3312.0,30.0,355200.0,0.0
4.0,3971.0,6.0,0.0,44.0,0.0,0.0,69.0,0.0,59.082,3312.0,30.0,355896.0,0.0
3.0,3290.0,17.0,0.0,55.0,0.0,0.0,38.0,0.0,57.047,3312.0,30.0,357405.0,0.0
2.0,2120.0,7.0,0.0,47.0,0.0,0.0,61.0,0.0,59.185,3312.0,30.0,358739.0,0.0
2.0,2304.0,6.0,0.0,53.0,0.0,0.0,64.0,0.0,58.12,3312.0,30.0,359441.0,0.0
0.0,452.0,2.0,0.0,51.0,0.0,0.0,38.0,0.0,61.057,3312.0,30.0,360253.0,0.0
1.0,6544.0,14.0,0.0,51.0,0.0,0.0,23.0,0.0,60.265,3312.0,30.0,360926.0,0.0
9.0,4518.0,17.0,0.0,63.0,0.0,0.0,23.0,0.0,59.184,3312.0,30.0,361628.0,0.0
5.0,1985.0,0.0,0.0,34.0,0.0,0.0,64.0,0.0,58.12,3312.0,30.0,362220.0,0.0
0.0,2846.0,12.0,0.0,41.0,0.0,0.0,78.0,0.0,60.264,3312.0,30.0,363362.0,0.0
14.0,2696.0,9.0,0.0,67.0,0.0,0.0,61.0,0.0,61.047,3312.0,30.0,365533.0,0.0
0.0,304.0,0.0,0.0,56.0,0.0,0.0,52.0,0.0,60.266,3312.0,30.0,366278.0,0.0
0.0,908.0,0.0,0.0,30.0,0.0,0.0,61.0,0.0,59.216,3312.0,30.0,366964.0,0.0
0.0,3656.0,11.0,0.0,56.0,0.0,0.0,107.0,0.0,58.154,3312.0,30.0,367622.0,0.0
13.0,2530.0,7.0,0.0,46.0,0.0,0.0,46.0,0.0,57.094,3312.0,30.0,368262.0,0.0
0.0,144.0,0.0,0.0,47.0,0.0,0.0,50.0,0.0,56.303,3312.0,30.0,368941.0,0.0
0.0,187.0,0.0,0.0,79.0,0.0,0.0,58.0,0.0,55.24,3312.0,30.0,369574.0,0.0
11.0,3097.0,1.0,0.0,57.0,0.0,0.0,63.0,0.0,54.177,3312.0,30.0,370220.0,0.0
0.0,3106.0,4.0,0.0,49.0,0.0,0.0,104.0,0.0,57.115,3312.0,30.0,370824.0,0.0
0.0,2009.0,0.0,0.0,53.0,0.0,0.0,42.0,0.0,56.054,3312.0,30.0,371471.0,0.0
0.0,3927.0,10.0,0.0,63.0,0.0,0.0,44.0,0.0,59.258,3312.0,30.0,372162.0,0.0
10.0,4515.0,3.0,0.0,58.0,0.0,0.0,55.0,0.0,61.141,3312.0,30.0,373510.0,0.0
3.0,1913.0,5.0,0.0,66.0,0.0,0.0,72.0,0.0,60.079,3312.0,30.0,374171.0,0.0
3.0,428.0,1.0,0.0,57.0,0.0,0.0,74.0,0.0,58.226,3312.0,30.0,375554.0,0.0
0.0,706.0,0.0,0.0,41.0,0.0,0.0,47.0,0.0,57.162,3312.0,30.0,376182.0,0.0
6.0,2013.0,6.0,0.0,41.0,0.0,0.0,80.0,0.0,56.097,3312.0,30.0,376800.0,0.0
10.0,2324.0,4.0,0.0,57.0,0.0,0.0,49.0,0.0,58.223,3312.0,30.0,377978.0,0.0
0.0,2688.0,2.0,0.0,62.0,0.0,0.0,90.0,0.0,56.098,3312.0,30.0,379308.0,0.0
0.0,729.0,2.0,0.0,42.0,0.0,0.0,53.0,0.0,57.166,3312.0,30.0,381255.0,0.0
0.0,178.0,0.0,0.0,64.0,0.0,0.0,62.0,0.0,60.094,3312.0,30.0,381845.0,0.0
11.0,2959.0,6.0,0.0,46.0,0.0,0.0,57.0,0.0,59.19,3312.0,30.0,382480.0,0.0
0.0,320.0,0.0,0.0,80.0,0.0,0.0,111.0,0.0,61.127,3312.0,30.0,383552.0,0.0
2.0,655.0,0.0,0.0,47.0,0.0,0.0,77.0,0.0,60.064,3312.0,30.0,384270.0,0.0
8.0,5466.0,14.0,0.0,67.0,0.0,0.0,28.0,0.0,59.271,3312.0,30.0,384934.0,0.0
0.0,184.0,0.0,0.0,53.0,0.0,0.0,19.0,0.0,58.207,3312.0,30.0,385613.0,0.0
2.0,382.0,0.0,0.0,54.0,0.0,0.0,31.0,0.0,57.147,3312.0,30.0,386270.0,0.0
0.0,217.0,0.0,0.0,68.0,0.0,0.0,62.0,0.0,59.271,3312.0,30.0,387613.0,0.0
0.0,2019.0,0.0,0.0,79.0,0.0,0.0,107.0,0.0,57.12,3312.0,30.0,388817.0,0.0
5.0,317.0,1.0,0.0,32.0,0.0,0.0,77.0,0.0,56.113,3312.0,30.0,389566.0,0.0
7.0,994.0,2.0,0.0,32.0,0.0,0.0,81.0,0.0,59.319,3312.0,30.0,390287.0,0.0
11.0,4791.0,14.0,0.0,74.0,0.0,0.0,29.0,0.0,57.197,3312.0,30.0,391689.0,0.0
4.0,464.0,2.0,0.0,42.0,0.0,0.0,27.0,0.0,60.14,3312.0,30.0,392332.0,0.0
10.0,4705.0,11.0,0.0,54.0,0.0,0.0,26.0,0.0,59.094,3312.0,30.0,393028.0,0.0
10.0,1642.0,3.0,0.0,83.0,0.0,0.0,100.0,0.0,56.173,3312.0,30.0,395018.0,0.0
16.0,2072.0,7.0,0.0,44.0,0.0,0.0,36.0,0.0,59.113,3312.0,30.0,395604.0,0.0
8.0,2271.0,0.0,0.0,61.0,0.0,0.0,22.0,0.0,57.262,3312.0,30.0,397113.0,0.0
7.0,2392.0,6.0,0.0,51.0,0.0,0.0,66.0,0.0,58.34,3312.0,30.0,399039.0,0.0
10.0,1336.0,3.0,0.0,71.0,0.0,0.0,25.0,0.0,57.277,3312.0,30.0,399635.0,0.0
11.0,1407.0,6.0,0.0,62.0,0.0,0.0,37.0,0.0,56.221,3312.0,30.0,400242.0,0.0
0.0,5954.0,19.0,0.0,58.0,0.0,0.0,27.0,0.0,59.153,3312.0,30.0,400880.0,0.0
0.0,2671.0,10.0,0.0,52.0,0.0,0.0,53.0,0.0,57.296,3312.0,30.0,402163.0,0.0
0.0,4160.0,13.0,0.0,58.0,0.0,0.0,86.0,0.0,60.232,3312.0,30.0,402821.0,0.0
0.0,207.0,0.0,0.0,90.0,0.0,0.0,79.0,0.0,58.107,3312.0,30.0,404104.0,0.0
0.0,807.0,0.0,0.0,45.0,0.0,0.0,31.0,0.0,57.313,3312.0,30.0,404908.0,0.0
0.0,1361.0,0.0,0.0,58.0,0.0,0.0,28.0,0.0,60.245,3312.0,30.0,405538.0,0.0
2.0,1655.0,2.0,0.0,59.0,0.0,0.0,81.0,0.0,58.123,3312.0,30.0,406928.0,0.0
11.0,1310.0,0.0,0.0,33.0,0.0,0.0,60.0,0.0,61.243,3312.0,30.0,407607.0,0.0
1.0,341.0,0.0,0.0,63.0,0.0,0.0,45.0,0.0,60.262,3312.0,30.0,408255.0,0.0
0.0,195.0,0.0,0.0,44.0,0.0,0.0,48.0,0.0,59.198,3312.0,30.0,409026.0,0.0
1.0,4699.0,10.0,0.0,63.0,0.0,0.0,52.0,0.0,57.342,3312.0,30.0,410119.0,0.0
0.0,166.0,0.0,0.0,57.0,0.0,0.0,39.0,0.0,56.278,3312.0,30.0,410780.0,0.0
4.0,1000.0,2.0,0.0,69.0,0.0,0.0,53.0,0.0,58.15,3312.0,30.0,412035.0,0.0
0.0,1014.0,1.0,0.0,44.0,0.0,0.0,100.0,0.0,56.299,3312.0,30.0,413192.0,0.0
14.0,854.0,4.0,0.0,62.0,0.0,0.0,68.0,0.0,59.214,3312.0,30.0,413731.0,0.0
11.0,1552.0,3.0,0.0,56.0,0.0,0.0,25.0,0.0,58.156,3312.0,30.0,414377.0,0.0
12.0,2512.0,0.0,0.0,66.0,0.0,0.0,26.0,0.0,61.198,3312.0,30.0,415022.0,0.0
1.0,238.0,1.0,0.0,39.0,0.0,0.0,37.0,0.0,60.294,3312.0,30.0,415755.0,0.0
0.0,2369.0,4.0,0.0,53.0,0.0,0.0,23.0,0.0,59.23,3312.0,30.0,416286.0,0.0
11.0,879.0,0.0,0.0,57.0,0.0,0.0,58.0,0.0,62.165,3312.0,30.0,416881.0,0.0
0.0,382.0,0.0,0.0,46.0,0.0,0.0,39.0,0.0,60.309,3312.0,30.0,418257.0,0.0
5.0,2397.0,0.0,0.0,54.0,0.0,0.0,34.0,0.0,59.246,3312.0,30.0,419019.0,0.0
0.0,1191.0,5.0,0.0,81.0,0.0,0.0,75.0,0.0,58.182,3312.0,30.0,419753.0,0.0
8.0,2980.0,0.0,0.0,54.0,0.0,0.0,62.0,0.0,61.118,3312.0,30.0,420456.0,0.0
3.0,1822.0,2.0,0.0,57.0,0.0,0.0,56.0,0.0,58.202,3312.0,30.0,422599.0,0.0
4.0,2231.0,10.0,0.0,51.0,0.0,0.0,46.0,0.0,61.14,3312.0,30.0,423233.0,0.0
10.0,2238.0,8.0,0.0,53.0,0.0,0.0,27.0,0.0,60.373,3312.0,30.0,423853.0,0.0
3.0,3029.0,14.0,0.0,42.0,0.0,0.0,46.0,0.0,59.31,3312.0,30.0,424419.0,0.0
0.0,4245.0,10.0,0.0,52.0,0.0,0.0,84.0,0.0,58.249,3312.0,30.0,425054.0,0.0
9.0,4051.0,12.0,0.0,55.0,0.0,0.0,46.0,0.0,60.188,3312.0,30.0,426387.0,0.0
1.0,385.0,1.0,0.0,54.0,0.0,0.0,21.0,0.0,59.237,3312.0,30.0,426998.0,0.0
1.0,359.0,0.0,0.0,39.0,0.0,0.0,30.0,0.0,58.188,3312.0,30.0,427551.0,0.0
12.0,3696.0,5.0,0.0,61.0,0.0,0.0,43.0,0.0,57.393,3312.0,30.0,430771.0,0.0
0.0,316.0,0.0,0.0,58.0,0.0,0.0,67.0,0.0,60.314,3312.0,30.0,431440.0,0.0
0.0,172.0,0.0,0.0,60.0,0.0,0.0,53.0,0.0,59.25,3312.0,30.0,432057.0,0.0
0.0,4469.0,11.0,0.0,49.0,0.0,0.0,45.0,0.0,61.153,3312.0,30.0,433301.0,0.0
0.0,131.0,0.0,0.0,39.0,0.0,0.0,62.0,0.0,60.328,3312.0,30.0,433882.0,0.0
0.0,159.0,0.0,0.0,36.0,0.0,0.0,67.0,0.0,59.266,3312.0,30.0,434583.0,0.0
0.0,2501.0,3.0,0.0,38.0,0.0,0.0,34.0,0.0,59.282,3312.0,30.0,437667.0,0.0
6.0,1625.0,4.0,0.0,50.0,0.0,0.0,25.0,0.0,57.154,3312.0,30.0,438799.0,0.0
7.0,901.0,1.0,0.0,61.0,0.0,0.0,72.0,0.0,56.368,3312.0,30.0,439403.0,0.0
0.0,295.0,0.0,0.0,68.0,0.0,0.0,53.0,0.0,59.307,3312.0,30.0,440047.0,0.0
4.0,2233.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,56.391,3312.0,30.0,441961.0,0.0
0.0,144.0,0.0,0.0,58.0,0.0,0.0,70.0,0.0,57.189,3312.0,30.0,444141.0,0.0
4.0,3017.0,3.0,0.0,45.0,0.0,0.0,21.0,0.0,58.268,3312.0,30.0,446051.0,0.0
1.0,1897.0,8.0,0.0,45.0,0.0,0.0,58.0,0.0,60.406,3312.0,30.0,447202.0,0.0
0.0,1900.0,4.0,0.0,47.0,0.0,0.0,50.0,0.0,59.234,3312.0,30.0,447689.0,0.0
3.0,580.0,2.0,0.0,39.0,0.0,0.0,58.0,0.0,58.284,3312.0,30.0,448418.0,0.0
6.0,5687.0,16.0,0.0,56.0,0.0,0.0,45.0,0.0,57.218,3312.0,30.0,449129.0,0.0
6.0,2541.0,6.0,0.0,67.0,0.0,0.0,55.0,0.0,56.427,3312.0,30.0,449921.0,0.0
3.0,237.0,0.0,0.0,38.0,0.0,0.0,50.0,0.0,55.353,3312.0,30.0,450679.0,0.0
5.0,1933.0,0.0,0.0,50.0,0.0,0.0,67.0,0.0,57.232,3312.0,30.0,452067.0,0.0
12.0,2144.0,7.0,0.0,38.0,0.0,0.0,72.0,0.0,60.238,3312.0,30.0,452728.0,0.0
12.0,2543.0,14.0,0.0,44.0,0.0,0.0,26.0,0.0,61.226,3312.0,30.0,454975.0,0.0
2.0,2019.0,6.0,0.0,68.0,0.0,0.0,35.0,0.0,60.432,3312.0,30.0,455667.0,0.0
4.0,3984.0,14.0,0.0,37.0,0.0,0.0,97.0,0.0,59.372,3312.0,30.0,456257.0,0.0
1.0,1875.0,6.0,0.0,79.0,0.0,0.0,72.0,0.0,62.301,3312.0,30.0,456810.0,0.0
8.0,2920.0,2.0,0.0,48.0,0.0,0.0,26.0,0.0,60.448,3312.0,30.0,457909.0,0.0
4.0,2145.0,7.0,0.0,44.0,0.0,0.0,24.0,0.0,59.385,3312.0,30.0,458399.0,0.0
0.0,208.0,0.0,0.0,81.0,0.0,0.0,73.0,0.0,61.26,3312.0,30.0,459770.0,0.0
8.0,3472.0,14.0,0.0,42.0,0.0,0.0,52.0,0.0,60.199,3312.0,30.0,460426.0,0.0
10.0,974.0,0.0,0.0,68.0,0.0,0.0,49.0,0.0,59.41,3312.0,30.0,460874.0,0.0
3.0,640.0,1.0,0.0,56.0,0.0,0.0,54.0,0.0,58.345,3312.0,30.0,461680.0,0.0
13.0,2065.0,5.0,0.0,99.0,0.0,0.0,31.0,0.0,60.217,3312.0,30.0,463065.0,0.0
0.0,2985.0,6.0,0.0,93.0,0.0,0.0,26.0,0.0,59.426,3312.0,30.0,463833.0,0.0
0.0,977.0,0.0,0.0,104.0,0.0,0.0,83.0,0.0,58.363,3312.0,30.0,464742.0,0.0
0.0,2267.0,6.0,0.0,61.0,0.0,0.0,41.0,0.0,60.236,3312.0,30.0,466038.0,0.0
7.0,2050.0,7.0,0.0,64.0,0.0,0.0,78.0,0.0,59.445,3312.0,30.0,466805.0,0.0
6.0,5676.0,4.0,0.0,52.0,0.0,0.0,37.0,0.0,61.3,3312.0,30.0,468273.0,0.0
2.0,5386.0,15.0,0.0,69.0,0.0,0.0,37.0,0.0,60.234,3312.0,30.0,468985.0,0.0
3.0,3952.0,12.0,0.0,45.0,0.0,0.0,36.0,0.0,59.443,3312.0,30.0,469756.0,0.0
10.0,2664.0,4.0,0.0,47.0,0.0,0.0,29.0,0.0,58.382,3312.0,30.0,470454.0,0.0
1.0,569.0,1.0,0.0,37.0,0.0,0.0,33.0,0.0,61.315,3312.0,30.0,470921.0,0.0
2.0,2852.0,17.0,0.0,67.0,0.0,0.0,29.0,0.0,59.201,3312.0,30.0,472438.0,0.0
0.0,4000.0,8.0,0.0,48.0,0.0,0.0,61.0,0.0,57.336,3312.0,30.0,473826.0,0.0
8.0,3066.0,6.0,0.0,42.0,0.0,0.0,62.0,0.0,59.228,3312.0,30.0,475282.0,0.0
0.0,1335.0,0.0,0.0,66.0,0.0,0.0,56.0,0.0,59.247,3312.0,30.0,477792.0,0.0
4.0,1372.0,3.0,0.0,49.0,0.0,0.0,91.0,0.0,57.395,3312.0,30.0,479126.0,0.0
0.0,264.0,0.0,0.0,47.0,0.0,0.0,64.0,0.0,60.33,3312.0,30.0,479834.0,0.0
2.0,1798.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,59.266,3312.0,30.0,480599.0,0.0
2.0,1855.0,3.0,0.0,87.0,0.0,0.0,39.0,0.0,58.477,3312.0,30.0,481359.0,0.0
0.0,138.0,0.0,0.0,68.0,0.0,0.0,46.0,0.0,56.336,3312.0,30.0,482446.0,0.0
6.0,1479.0,6.0,0.0,81.0,0.0,0.0,63.0,0.0,55.266,3312.0,30.0,483047.0,0.0
0.0,121.0,0.0,0.0,41.0,0.0,0.0,62.0,0.0,58.474,3312.0,30.0,483708.0,0.0
10.0,5621.0,14.0,0.0,42.0,0.0,0.0,91.0,0.0,59.283,3312.0,30.0,485666.0,0.0
2.0,299.0,0.0,0.0,60.0,0.0,0.0,63.0,0.0,62.233,3312.0,30.0,486270.0,0.0
10.0,1455.0,2.0,0.0,116.0,0.0,0.0,58.0,0.0,60.393,3312.0,30.0,487674.0,0.0
4.0,5204.0,17.0,0.0,60.0,0.0,0.0,50.0,0.0,59.336,3312.0,30.0,488425.0,0.0
4.0,2390.0,1.0,0.0,54.0,0.0,0.0,78.0,0.0,58.276,3312.0,30.0,489018.0,0.0
0.0,2342.0,2.0,0.0,64.0,0.0,0.0,54.0,0.0,60.416,3312.0,30.0,490483.0,0.0
1.0,2350.0,13.0,0.0,54.0,0.0,0.0,70.0,0.0,59.352,3312.0,30.0,490961.0,0.0
15.0,1191.0,0.0,0.0,50.0,0.0,0.0,54.0,0.0,60.384,3312.0,30.0,492696.0,0.0
0.0,118.0,0.0,0.0,47.0,0.0,0.0,62.0,0.0,59.376,3312.0,30.0,493329.0,0.0
15.0,2639.0,0.0,0.0,102.0,0.0,0.0,42.0,0.0,58.318,3312.0,30.0,494023.0,0.0
0.0,226.0,1.0,0.0,55.0,0.0,0.0,41.0,0.0,59.363,3312.0,30.0,495814.0,0.0
2.0,1467.0,0.0,0.0,49.0,0.0,0.0,64.0,0.0,58.321,3312.0,30.0,496423.0,0.0
1.0,2741.0,8.0,0.0,44.0,0.0,0.0,49.0,0.0,61.279,3312.0,30.0,497021.0,0.0
6.0,2042.0,8.0,0.0,52.0,0.0,0.0,49.0,0.0,60.455,3312.0,30.0,497620.0,0.0
0.0,217.0,0.0,0.0,73.0,0.0,0.0,63.0,0.0,59.395,3312.0,30.0,498194.0,0.0
12.0,1761.0,3.0,0.0,56.0,0.0,0.0,46.0,0.0,58.332,3312.0,30.0,498718.0,0.0
12.0,4473.0,6.0,0.0,55.0,0.0,0.0,58.0,0.0,61.534,3312.0,30.0,499390.0,0.0
0.0,723.0,1.0,0.0,63.0,0.0,0.0,54.0,0.0,59.406,3312.0,30.0,500904.0,0.0
1.0,435.0,0.0,0.0,55.0,0.0,0.0,44.0,0.0,58.343,3312.0,30.0,501625.0,0.0
2.0,1959.0,1.0,0.0,61.0,0.0,0.0,56.0,0.0,61.278,3312.0,30.0,502402.0,0.0
1.0,688.0,3.0,0.0,53.0,0.0,0.0,60.0,0.0,60.487,3312.0,30.0,503145.0,0.0
2.0,2422.0,0.0,0.0,36.0,0.0,0.0,59.0,0.0,59.422,3312.0,30.0,503947.0,0.0
1.0,691.0,2.0,0.0,54.0,0.0,0.0,45.0,0.0,62.358,3312.0,30.0,504690.0,0.0
0.0,815.0,0.0,0.0,48.0,0.0,0.0,96.0,0.0,60.502,3312.0,30.0,505881.0,0.0
1.0,3109.0,7.0,0.0,48.0,0.0,0.0,53.0,0.0,59.44,3312.0,30.0,506444.0,0.0
6.0,1561.0,1.0,0.0,46.0,0.0,0.0,43.0,0.0,58.376,3312.0,30.0,507085.0,0.0
4.0,635.0,1.0,0.0,43.0,0.0,0.0,42.0,0.0,61.311,3312.0,30.0,507766.0,0.0
4.0,850.0,4.0,0.0,47.0,0.0,0.0,52.0,0.0,60.519,3312.0,30.0,508403.0,0.0
3.0,5392.0,4.0,0.0,49.0,0.0,0.0,66.0,0.0,57.312,3312.0,30.0,510242.0,0.0
0.0,6920.0,16.0,0.0,60.0,0.0,0.0,55.0,0.0,56.524,3312.0,30.0,510767.0,0.0
8.0,5014.0,8.0,0.0,48.0,0.0,0.0,75.0,0.0,57.327,3312.0,30.0,512544.0,0.0
7.0,5800.0,17.0,0.0,61.0,0.0,0.0,63.0,0.0,59.296,3312.0,30.0,513766.0,0.0
1.0,2171.0,6.0,0.0,45.0,0.0,0.0,48.0,0.0,58.429,3312.0,30.0,514394.0,0.0
12.0,7292.0,0.0,0.0,21.0,0.0,0.0,59.0,0.0,58.441,3312.0,30.0,517257.0,0.0
7.0,1867.0,4.0,0.0,56.0,0.0,0.0,59.0,0.0,57.374,3312.0,30.0,517977.0,0.0
1.0,6109.0,0.0,0.0,49.0,0.0,0.0,50.0,0.0,56.307,3312.0,30.0,518750.0,0.0
4.0,2634.0,7.0,0.0,52.0,0.0,0.0,59.0,0.0,60.328,3312.0,30.0,521639.0,0.0
7.0,2172.0,13.0,0.0,40.0,0.0,0.0,44.0,0.0,58.47,3312.0,30.0,523090.0,0.0
2.0,2976.0,8.0,0.0,44.0,0.0,0.0,57.0,0.0,57.406,3312.0,30.0,523845.0,0.0
15.0,1924.0,2.0,0.0,24.0,0.0,0.0,53.0,0.0,59.553,3312.0,30.0,525306.0,0.0
0.0,924.0,0.0,0.0,73.0,0.0,0.0,50.0,0.0,58.493,3312.0,30.0,526074.0,0.0
0.0,4114.0,8.0,0.0,64.0,0.0,0.0,76.0,0.0,57.429,3312.0,30.0,526805.0,0.0
0.0,184.0,0.0,0.0,46.0,0.0,0.0,45.0,0.0,60.359,3312.0,30.0,527633.0,0.0
11.0,2687.0,10.0,0.0,95.0,0.0,0.0,60.0,0.0,59.344,3312.0,30.0,533425.0,0.0
13.0,3953.0,5.0,0.0,103.0,0.0,0.0,59.0,0.0,58.552,3312.0,30.0,534040.0,0.0
5.0,4563.0,11.0,0.0,63.0,0.0,0.0,56.0,0.0,57.461,3312.0,30.0,534680.0,0.0
2.0,925.0,4.0,0.0,78.0,0.0,0.0,34.0,0.0,58.574,3312.0,30.0,536767.0,0.0
9.0,1974.0,2.0,0.0,64.0,0.0,0.0,52.0,0.0,57.513,3312.0,30.0,537369.0,0.0
0.0,604.0,2.0,0.0,50.0,0.0,0.0,41.0,0.0,60.414,3312.0,30.0,537922.0,0.0
1.0,2628.0,13.0,0.0,22.0,0.0,0.0,44.0,0.0,59.407,3312.0,30.0,538528.0,0.0
8.0,954.0,0.0,0.0,92.0,0.0,0.0,69.0,0.0,60.476,3312.0,30.0,540380.0,0.0
5.0,1110.0,1.0,0.0,48.0,0.0,0.0,63.0,0.0,59.395,3312.0,30.0,540977.0,0.0
3.0,1814.0,4.0,0.0,97.0,0.0,0.0,55.0,0.0,58.363,3312.0,30.0,541630.0,0.0
2.0,636.0,3.0,0.0,62.0,0.0,0.0,51.0,0.0,60.505,3312.0,30.0,542952.0,0.0
1.0,3307.0,14.0,0.0,59.0,0.0,0.0,56.0,0.0,60.518,3312.0,30.0,545203.0,0.0
12.0,2995.0,8.0,0.0,63.0,0.0,0.0,51.0,0.0,58.389,3312.0,30.0,546497.0,0.0
7.0,5362.0,15.0,0.0,92.0,0.0,0.0,49.0,0.0,57.599,3312.0,30.0,549919.0,0.0
1.0,4148.0,6.0,0.0,95.0,0.0,0.0,52.0,0.0,58.398,3312.0,30.0,551726.0,0.0
10.0,4475.0,4.0,0.0,51.0,0.0,0.0,50.0,0.0,61.447,3312.0,30.0,552288.0,0.0
3.0,3061.0,0.0,0.0,51.0,0.0,0.0,58.0,0.0,60.546,3312.0,30.0,552802.0,0.0
4.0,597.0,0.0,0.0,66.0,0.0,0.0,71.0,0.0,59.492,3312.0,30.0,553425.0,0.0
2.0,2990.0,12.0,0.0,113.0,0.0,0.0,57.0,0.0,58.423,3312.0,30.0,553991.0,0.0
0.0,3545.0,0.0,0.0,82.0,0.0,0.0,58.0,0.0,60.566,3312.0,30.0,555173.0,0.0
0.0,1434.0,0.0,0.0,46.0,0.0,0.0,54.0,0.0,56.574,3312.0,30.0,557699.0,0.0
1.0,1632.0,7.0,0.0,70.0,0.0,0.0,55.0,0.0,59.512,3312.0,30.0,558294.0,0.0
2.0,1303.0,0.0,0.0,61.0,0.0,0.0,50.0,0.0,58.451,3312.0,30.0,558895.0,0.0
0.0,224.0,0.0,0.0,29.0,0.0,0.0,72.0,0.0,57.578,3312.0,30.0,559578.0,0.0
0.0,3758.0,2.0,0.0,75.0,0.0,0.0,48.0,0.0,59.426,3312.0,30.0,560981.0,0.0
0.0,82.0,0.0,0.0,56.0,0.0,0.0,50.0,0.0,58.447,3312.0,30.0,561672.0,0.0
0.0,7203.0,17.0,0.0,48.0,0.0,0.0,80.0,0.0,60.578,3312.0,30.0,563066.0,0.0
9.0,6187.0,11.0,0.0,60.0,0.0,0.0,54.0,0.0,59.508,3312.0,30.0,563809.0,0.0
13.0,2879.0,7.0,0.0,51.0,0.0,0.0,51.0,0.0,58.452,3312.0,30.0,564436.0,0.0
1.0,4656.0,16.0,0.0,57.0,0.0,0.0,61.0,0.0,58.477,3312.0,30.0,567136.0,0.0
14.0,3920.0,0.0,0.0,51.0,0.0,0.0,43.0,0.0,60.619,3312.0,30.0,568542.0,0.0
14.0,2619.0,10.0,0.0,43.0,0.0,0.0,56.0,0.0,58.488,3312.0,30.0,569831.0,0.0
1.0,3945.0,15.0,0.0,39.0,0.0,0.0,81.0,0.0,57.427,3312.0,30.0,570568.0,0.0
10.0,4224.0,14.0,0.0,43.0,0.0,0.0,54.0,0.0,56.632,3312.0,30.0,571196.0,0.0
0.0,2597.0,13.0,0.0,59.0,0.0,0.0,103.0,0.0,58.507,3312.0,30.0,572337.0,0.0
12.0,2750.0,0.0,0.0,69.0,0.0,0.0,57.0,0.0,56.665,3312.0,30.0,573560.0,0.0
